imdb;year;budget;domgross;intgross;budget_2013;domgross_2013;intgross_2013;bechdel
tt0414387;2005;0,028;0,038372662;0,120918508;0,033404928;0,045779857;0,144259786;1
tt0301470;2003;0,025;0,035623801;0,035623801;0,031652174;0,04510283;0,04510283;1
tt0303361;2002;0,00175;0,00014554;0,000497339;0,002266564;0,0001885;0,000644143;1
tt0112697;1995;0,0137;0,056598476;0,056598476;0,020944279;0,086526587;0,086526587;1
tt0120780;1998;0,048;0,037562568;0,077562568;0,068598351;0,05368188;0,110847172;0
tt1951264;2013;0,13;0,42408826;0,85708826;0,13;0,42408826;0,85708826;1
tt0116996;1996;0,08;0,037771017;0,101371017;0,118813194;0,05609619;0,150552679;1
tt1375666;2010;0,16;0,292576195;0,832584416;0,170917095;0,312539208;0,889393184;0
tt0104412;1992;0,042;0,019487173;0,066787173;0,069734584;0,032355474;0,110889898;0
tt0416320;2005;0,015;0,023089926;0,087989926;0,017895497;0,027547047;0,104974897;1
tt1121977;2009;0,007;0,001110509;0,005010509;0,007600121;0,001205715;0,005440068;1
tt0117723;1996;0,018;0,026936265;0,026936265;0,026732969;0,040004796;0,040004796;0
tt1876451;2012;0,01;0,024397469;0,024660323;0,010146386;0,024754613;0,025021315;1
tt0926084;2010;0,125;0,295983305;0,956399711;0,13352898;0,316178791;1,021656625;1
tt0348333;2005;0,001125;0,016124543;0,018673274;0,001342162;0,019237114;0,022277835;1
tt0289043;2002;0,008;0,045064915;0,082955633;0,010361434;0,058367141;0,107442412;1
tt0082096;1981;0,012;0,011487676;0,084970337;0,030742635;0,029430119;0,217684336;0
tt0327597;2009;0,06;0,075286229;0,126037057;0,065143896;0,081740638;0,136842415;1
tt1772341;2012;0,165;0,189412677;0,473412677;0,167415363;0,192185407;0,480342759;1
tt0120363;1999;0,09;0,245852179;0,511358276;0,125861583;0,343814937;0,715115132;0
tt0448694;2011;0,13;0,149260504;0,554987477;0,134639802;0,154587729;0,574795417;0
tt0120655;1999;0,01;0,030651422;0,043948865;0,01398462;0,04286485;0,061460819;0
tt0299172;2004;0,11;0,050026353;0,076482461;0,135651216;0,061692142;0,094317626;1
tt0762125;2009;0,06;0,04219406;0,108996113;0,065143896;0,045811424;0,118340524;0
tt1018785;2008;0,027;0,044089964;0,044270131;0,02922092;0,047716642;0,047911629;1
tt1268799;2011;0,02;0,035061031;0,036265745;0,020713816;0,036312387;0,037560098;0
tt0120679;2002;0,012;0,025885;0,055710675;0,015542151;0,033525714;0,072155308;0
tt0083722;1982;0,0125;0,007;0,021;0,03016585;0,016892876;0,050678628;1
tt0113749;1995;0,0061;0,002108367;0,002108367;0,009325555;0,003223228;0,003223228;0
tt0120735;1998;0,00135;0,003897569;0,028356188;0,001929329;0,005570142;0,040524745;0
tt0299658;2002;0,03;0,170687518;0,307687518;0,038855376;0,221070926;0,398510478;1
tt2094064;2012;0,008;0,022549338;0,022549338;0,008117109;0,022879428;0,022879428;0
tt1448755;2011;0,07;0,025124986;0,057777106;0,072498355;0,026021717;0,059839216;0
tt1650043;2011;0,018;0,052698535;0,073695194;0,018642434;0,054579387;0,076325433;0
tt0918927;2008;0,02;0,03344647;0,050946957;0,021645126;0,036197653;0,055137666;1
tt0369441;2005;0,14;0,11055;0,201798116;0,167024638;0,131889812;0,240751838;1
tt0471042;2011;0,085;0,07804657;0,153470352;0,088033717;0,080832113;0,15894783;0
tt0086960;1984;0,015;0,234760478;0,3163;0,03362166;0,526202467;0,708968739;0
tt0232500;2001;0,038;0,14451231;0,20651231;0,050002146;0,190155939;0,271738388;0
tt1814621;2013;0,013;0,018007317;0,018007317;0,013;0,018007317;0,018007317;1
tt0080761;1980;0,017;0,065002019;0,091700771;0,048072054;0,18381062;0,259308493;0
tt1414382;2010;0,02;0,025702053;0,032838945;0,021364637;0,027455751;0,035079607;1
tt0259711;2001;0,07;0,100614858;0,202726605;0,092109217;0,132393654;0,266756984;0
tt0120458;1999;0,075;0,01401069;0,03062669;0,104884652;0,019593418;0,042830263;0
tt0146309;2000;0,08;0,034566746;0,066554547;0,108232671;0,04676564;0,090042204;0
tt0311113;2003;0,135;0,093926386;0,212912137;0,170921739;0,118918972;0,26956528;0
tt0168629;2000;0,0125;0,004157491;0,045557491;0,016911355;0,005624704;0,061635111;1
tt0070047;1973;0,012;0,204868002;0,402735134;0,06292673;1,074306128;2,111900435;1
tt1194263;2009;0,007;0,009176933;0,009696933;0,007600121;0,009963686;0,010528267;0
tt0114614;1995;0,025;0,004064333;0,004064333;0,038219486;0,006213469;0,006213469;1
tt0473075;2010;0,2;0,090759676;0,335059676;0,213646368;0,096952376;0,357921415;0
tt0091578;1985;0,0004;#VALUE!;#VALUE!;0,000866022;#VALUE!;#VALUE!;0
tt0142032;2000;0,045;0,027447471;0,027447471;0,060880877;0,037133914;0,037133914;1
tt0117705;1996;0,08;0,090463534;0,2502;0,118813194;0,134353268;0,371588265;0
tt0857191;2007;0,004;0,009427026;0,019174817;0,004494174;0,010591674;0,021543741;0
tt1188729;2009;0,04;0,010330853;0,017033431;0,043429264;0,011216534;0,018493734;0
tt0266697;2003;0,055;0,070098138;0,180098138;0,069634783;0,088750338;0,228019903;1
tt0120094;1997;0,02;0,035450113;0,035450113;0,029024763;0,051446556;0,051446556;1
tt0357413;2004;0,025;0,084136909;0,089366354;0,030829822;0,103757037;0,110205951;0
tt0432348;2005;0,005;0,087025093;0,152925093;0,005965166;0,103823819;0,182444702;0
tt2053463;2013;0,03;0,032172757;0,060288363;0,03;0,032172757;0,060288363;1
tt0086393;1983;0,039;0,059950623;0,059950623;0,091234849;0,140245796;0,140245796;1
tt0414993;2006;0,035;0,01014401;0,015461638;0,040452872;0,01172441;0,017870505;0
tt1318514;2011;0,093;0,176760185;0,482860185;0,096319243;0,183068895;0,500093845;0
tt1049413;2009;0,175;0,293004164;0,731542621;0,190003029;0,318123879;0,794258938;0
tt0282209;2003;0,007;0,032539681;0,032539681;0,008862609;0,041198066;0,041198066;0
tt0077651;1978;0,015;0,058269151;0,077514401;0,05356059;0,208062006;0,276781136;0
tt0770828;2013;0,225;0,291045518;0,687999518;0,225;0,291045518;0,687999518;1
tt0087928;1984;0,0045;0,081198894;0,081198894;0,010086498;0,182002774;0,182002774;0
tt0162661;1999;0,07;0,10106834;0,20706834;0,097892342;0,141340236;0,289577211;1
tt0307901;2002;0,0045;0,013084595;0,02534449;0,005828306;0,016946895;0,032825657;0
tt0373883;2007;0,015;0,058269151;0,077514401;0,016853152;0,065467925;0,0870908;1
tt0496436;2007;0,01;#VALUE!;0,008243567;0,011235435;#VALUE!;0,009262006;0
tt0443543;2006;0,0165;0,039868642;0,083792062;0,01907064;0,046080031;0,096846559;0
tt0473308;2007;0,0015;0,01909755;0,022217183;0,001685315;0,021456928;0,024961971;1
tt0116629;1996;0,075;0,306169255;0,817400878;0,111387369;0,454711839;1,213975115;1
tt0783233;2007;0,03;0,050980159;0,13020029;0,033706305;0,057278425;0,146285687;1
tt0117951;1996;0,0031;0,016501785;0,024000785;0,004604011;0,024507872;0,035645124;0
tt1247662;2009;0,01;0,000100688;0,000100688;0,010857316;0,00010932;0,00010932;1
tt0102510;1991;0,023;0,086930411;0,086930411;0,039349328;0,148724056;0,148724056;0
tt0370032;2006;0,03;0,018522064;0,020722064;0,03467389;0,021407734;0,023950486;0
tt0101452;1991;0,02;0,037537675;0,037537675;0,034216807;0,06422097;0,06422097;0
tt0076141;1977;0,0034;0,031063038;0,031063038;0,013066697;0,1193798;0,1193798;0
tt0167261;2002;0,094;0,342548984;0,927048984;0,121746846;0,443662324;1,200694576;0
tt0103064;1991;0,1;0,204859496;0,516816151;0,171084037;0,350481895;0,884189932;0
tt1518812;2010;0,002;0,000977772;0,001869928;0,002136464;0,001044487;0,001997517;0
tt0120338;1997;0,2;0,658672302;2,185672302;0,290247625;0,955890356;3,171930973;1
tt0080339;1980;0,0035;0,083453539;0,083453539;0,009897188;0,235987236;0,235987236;0
tt0385307;2005;0,06;0,048478006;0,101382396;0,071581988;0,057835867;0,120952557;1
tt1800241;2013;0,04;0,148430908;0,249484909;0,04;0,148430908;0,249484909;1
tt0480687;2011;0,036;0,045060734;0,083693266;0,037284868;0,046668987;0,086680344;0
tt0852713;2008;0,025;0,048237389;0,070237389;0,027056408;0,052205219;0,076014858;1
tt0306685;2003;0,025;0,034657731;0,056434942;0,031652174;0,043879701;0,071451544;0
tt0391198;2004;0,01;0,110359362;0,187281115;0,012331929;0,136094379;0,230953737;1
tt0373051;2008;0,045;0,10170437;0,24090437;0,048701534;0,110070196;0,260720275;0
tt2243973;2012;0,087;0,165092266;0,35010028;0,088273555;0,16750898;0,355225246;1
tt0185431;2000;0,08;0,039442871;0,058270391;0,108232671;0,053362591;0,0788345;0
tt0068699;1973;0,0157;0,0157;0,0157;0,082329139;0,082329139;0,082329139;0
tt0114323;1995;0,033;0,01714208;0,041495213;0,050449722;0,02620646;0,063437029;1
tt0295178;2002;0,063;0,213117789;0,292738626;0,081596291;0,276025731;0,379148984;0
tt0165643;1999;0,01;0,005241315;0,005241315;0,01398462;0,00732978;0,00732978;1
tt0122459;2000;0,024;0,032662299;0,032662299;0,032469801;0,044189098;0,044189098;0
tt0107943;1993;0,015;0,022954968;0,063954968;0,024186884;0,037013943;0,103124758;0
tt0398712;2005;0,03;0,020040895;0,036040895;0,035790994;0,023909452;0,042997982;1
tt1152398;2011;0,017;0,027865571;0,03802823;0,017606743;0,028860115;0,039385487;0
tt0134084;2000;0,04;0,089138076;0,161838076;0,054116335;0,12059565;0,218952089;1
tt0445934;2007;0,061;0,118594548;0,145594548;0,068536152;0,133246132;0,163581806;1
tt0343818;2004;0,105;0,144801023;0,348601023;0,129485252;0,17856759;0,429892298;0
tt0240462;2001;0,072;0,112950721;0,176101721;0,094740909;0,14862575;0,231722738;1
tt0097499;1989;0,009;0,010161099;0,010161099;0,0169163;0,019098688;0,019098688;1
tt1322269;2013;0,025;0,037304874;0,050304874;0,025;0,037304874;0,050304874;1
tt0400717;2006;0,085;0,085105259;0,189901703;0,098242689;0,098364347;0,219487695;0
tt0811080;2008;0,12;0,043945766;0,093394462;0,129870757;0,047560583;0,101076746;1
tt0292644;2002;0,004;0,006525762;0,01179906;0,005180717;0,008452031;0,015281897;0
tt0133751;1998;0,015;0,040283321;0,040283321;0,021436985;0,057570196;0,057570196;0
tt0114148;1995;0,055;0,141579773;0,3471;0,08408287;0,216444248;0,53063935;1
tt1409024;2012;0,215;0,179020854;0,624821154;0,218147292;0,181641463;0,633967639;0
tt0091738;1986;0,018;0,041382841;0,041382841;0,038227765;0,087887418;0,087887418;1
tt0184894;2000;0,055;0,056932305;0,071189835;0,074409961;0,077024193;0,096313324;0
tt0118113;1996;0,001;0,00128748;0,001615787;0,001485165;0,00191212;0,00239971;1
tt0415978;2005;0,002;0,003885134;0,008425527;0,002386066;0,004635094;0,010051933;1
tt1433108;2010;0,012;0,02324002;0,035658648;0,012818782;0,024825729;0,038091703;0
tt0472399;2011;0,0425;0,029121498;0,076347393;0,044016858;0,030160867;0,079072292;0
tt0095489;1988;0,0123;0,048092846;0,081972846;0,024226658;0,09472593;0,161457571;1
tt1028576;2010;0,035;0,059699513;0,060376247;0,037388114;0,063772921;0,06449583;1
tt0980970;2010;0,155;0,10438695;0,41818695;0,165575935;0,111509464;0,446720616;1
tt0424136;2005;0,00095;0,00102464;0,008267066;0,001133381;0,001222429;0,009862884;1
tt0878804;2009;0,035;0,255959475;0,305705795;0,038000606;0,277903289;0,331914441;0
tt0337741;2003;0,08;0,124685242;0,266685242;0,101286957;0,157862359;0,337646706;0
tt0264464;2002;0,052;0,1646068;0,3511068;0,067349319;0,213195306;0,45474623;0
tt0118661;1998;0,06;0,023385416;0,048585416;0,085747939;0,033420854;0,069434988;1
tt0116778;1996;0,025;0,025023424;0,032223424;0,037129123;0,037163912;0,047857099;0
tt0960731;2008;0,08;0,110101975;0,218357961;0,086580505;0,119158557;0,236319281;1
tt0385880;2006;0,075;0,07366101;0,14126737;0,086684726;0,085137126;0,16327631;1
tt0122933;1999;0,03;0,106885658;0,176885658;0,041953861;0,149475534;0,247367876;0
tt0095631;1988;0,03;0,038413606;0,081613606;0,05908941;0,075661244;0,160749995;0
tt0115736;1996;0,0045;0,00380226;0,007011317;0,006683242;0,005646983;0,010412962;1
tt0816462;2011;0,02;0,038264085;0,079114085;0,020713816;0,03962976;0,081937729;0
tt0338427;2005;0,0075;0,010284523;0,011758418;0,008947748;0,012269777;0,014028182;0
tt0401729;2012;0,275;0,073058679;0,2827781;0,279025606;0,074128153;0,286917566;1
tt0481499;2013;0,135;0,187168425;0,573068425;0,135;0,187168425;0,573068425;0
tt1032755;2008;0,018;0,005700626;0,027794339;0,019480614;0,006169538;0,030080599;0
tt0307453;2004;0,075;0,161412;0,367825111;0,092489466;0,199052129;0,453599307;0
tt0369436;2008;0,08;0,12014604;0,16354604;0,086580505;0,13002881;0,176998734;1
tt0800320;2010;0,125;0,163214888;0,493214888;0,13352898;0,17435134;0,526867848;0
tt0187393;2000;0,11;0,113330342;0,2153;0,148819922;0,15332557;0,291281175;0
tt0467200;2008;0,04;0,026814957;0,077714957;0,043290252;0,029020656;0,084107503;1
tt0377107;2005;0,02;0,007535331;0,008284331;0,023860663;0,0089899;0,009883481;1
tt0371246;2004;0,075;0,042044321;0,054344321;0,092489466;0,051848757;0,06701703;1
tt0158983;1999;0,021;0,052037603;0,052037603;0,029367703;0,072772612;0,072772612;0
tt0474361;2005;0,0003;0,000033312;0,000033312;0,00035791;0,000039742;0,000039742;1
tt0121766;2005;0,115;0,380270577;0,848998877;0,13719881;0,453675396;1,012883787;0
tt1706593;2012;0,012;0,064575175;0,127075175;0,012175663;0,065520463;0,128935373;0
tt0088944;1985;0,01;0,035073978;0,035073978;0,021650558;0,075937118;0,075937118;0
tt0396171;2006;0,0637;0,002223293;0,133603463;0,073624227;0,002569674;0,154418394;1
tt0822854;2007;0,06;0,047003582;0,095703582;0,067412609;0,052810568;0,107527136;0
tt1270798;2011;0,16;0,146408305;0,355408305;0,165710526;0,151633733;0,368093107;1
tt1099212;2008;0,037;0,192769854;0,397923934;0,040043484;0,208626391;0,430655689;1
tt0405296;2006;0,02;0,005501616;0,007405084;0,023115927;0,006358748;0,008558769;0
tt1690953;2013;0,076;0,368065385;0,970766005;0,076;0,368065385;0,970766005;1
tt0436339;2009;0,15;0,11943677;0,287389685;0,162859739;0,129676275;0,312028062;0
tt0166813;2002;0,08;0,07321531;0,10651531;0,103614337;0,094826948;0,137956416;0
tt1758795;2013;0,0015;0,003491669;0,003491669;0,0015;0,003491669;0,003491669;1
tt0399201;2005;0,12;0,035818913;0,163018913;0,143163975;0,04273315;0,194486964;1
tt0423169;2006;0,002;0,000199176;0,000622806;0,002311593;0,000230207;0,000719837;0
tt0790712;2009;0,0065;0,00110966;0,00140966;0,007057255;0,001204793;0,001530512;0
tt1119646;2009;0,035;0,277322503;0,469553471;0,038000606;0,301097804;0,50980904;0
tt1228705;2010;0,17;0,312433331;0,623561331;0,181599413;0,333751233;0,666108069;1
tt1179904;2007;0,00045;0,10791881;0,194183034;0,000505595;0,121251476;0,218173082;0
tt1464540;2011;0,05;0,055100437;0,145982797;0,051784539;0,057067015;0,151193038;0
tt0128996;1997;0,0029;0,085;0,085;0,004208591;0,123355241;0,123355241;1
tt0087078;1984;0,018;0,0264;0,0264;0,040345992;0,059174122;0,059174122;0
tt1045658;2012;0,021;0,132092958;0,227317397;0,02130741;0,134026609;0,230644998;1
tt0118884;1997;0,09;0,100920329;0,1659;0,130611431;0,146459429;0,240760405;1
tt1219289;2011;0,027;0,079249455;0,169739455;0,027963651;0,08207793;0,17579759;0
tt0399295;2005;0,042;0,024149632;0,062142629;0,050107391;0,028811311;0,074138215;0
tt0129387;1998;0,022;0,176484651;0,360099999;0,031440911;0,252219917;0,514630544;1
tt0103776;1992;0,08;0,162833635;0,266824291;0,132827779;0,270360376;0,443020974;0
tt0093773;1987;0,018;0,059735548;0,098267558;0,036907153;0,122481612;0,201487544;0
tt1191111;2009;0,016;0,000337997;0,000337997;0,017371706;0,000366974;0,000366974;0
tt0253754;2002;0,06;0,043254409;0,067312826;0,077710753;0,056022212;0,087182173;0
tt0161860;2001;0,0065;0,006173485;0,006173485;0,008552999;0,008123355;0,008123355;1
tt0120890;1998;0,02;0,029795299;0,055576699;0,028582646;0,042581425;0,079426456;0
tt1104733;2008;0,009;0,004886216;0,004898285;0,009740307;0,005288138;0,0053012;1
tt1285016;2010;0,04;0,096962694;0,224922135;0,042729274;0,103578637;0,240268986;0
tt1000774;2008;0,0575;0,152647258;0,415247258;0,062229738;0,165203458;0,449403966;1
tt0110367;1994;0,015;0,050003303;0,050003303;0,02357497;0,078588426;0,078588426;1
tt0109504;1994;0,014;0,01302417;0,01302417;0,022003306;0,020469628;0,020469628;1
tt0246460;2002;0,142;0,160942139;0,431942139;0,183915449;0,208448913;0,559442481;0
tt0945513;2011;0,032;0,054712227;0,140428499;0,033142105;0,056664949;0,145440503;0
tt0119822;1997;0,05;0,148478011;0,314111923;0,072561906;0,21547695;0,455851198;1
tt1470827;2010;0,0005;0,000237301;0,00563973;0,000534116;0,000253492;0,006024539;0
tt0096061;1988;0,032;0,060328558;0,060328558;0,063028704;0,118825964;0,118825964;1
tt0356721;2004;0,022;0,012784713;0,020034713;0,027130243;0,015766017;0,024706665;1
tt0107007;1993;0,025;0,010731997;0,010731997;0,040311473;0,017304904;0,017304904;0
tt0416508;2007;0,0165;0,018663911;0,039364948;0,018538467;0,020969716;0,044228231;1
tt0929632;2009;0,01;0,047566524;0,068722848;0,010857316;0,051644478;0,074614567;1
tt0304415;2003;0,065;0,0638031;0,141205169;0,082295652;0,080780273;0,178778023;1
tt0100263;1990;0,007;0,005017971;0,005017971;0,012480828;0,008946919;0,008946919;1
tt0242653;2003;0,11;0,139259759;0,424259759;0,139269565;0,176314964;0,537149747;1
tt0245674;2001;0,019;0,04186796;0,06846796;0,025001073;0,055091786;0,090093288;0
tt0279113;2002;0,008;0,014018296;0,016856124;0,010361434;0,018156206;0,021831701;1
tt1462041;2011;0,05;0,02130234;0,03993234;0,051784539;0,022062637;0,041357557;1
tt0120744;1998;0,035;0,056968169;0,056968169;0,050019631;0,081415051;0,081415051;0
tt0765476;2008;0,06;0,011803254;0,050648806;0,064935379;0,012774146;0,05481499;0
tt0075784;1977;0,026;0,0508;0,0508;0,099921804;0,195231833;0,195231833;0
tt0257516;2005;0,035;0,019294901;0,025114901;0,04175616;0,023019456;0,029962909;1
tt0477071;2007;0,02;0,047852604;0,081461343;0,02247087;0,053764481;0,091525361;1
tt0787475;2007;0,025;0,013938332;0,014334401;0,028088587;0,015660322;0,016105323;0
tt1428538;2013;0,05;0,055703475;0,225703475;0,05;0,055703475;0,225703475;1
tt1634122;2011;0,045;0,00830597;0,16453966;0,046606085;0,008602417;0,17041221;0
tt0971209;2009;0,014;0,01551546;0,02281546;0,015200242;0,016845625;0,024771466;0
tt0119081;1997;0,06;0,026673242;0,026673242;0,087074287;0,038709226;0,038709226;1
tt0210945;2000;0,03;0,115654751;0,136706683;0,040587251;0,156470282;0,184951617;0
tt1699755;2013;0,015;0,009177065;0,009177065;0,015;0,009177065;0,009177065;0
tt0838283;2008;0,065;0,100468793;0,128468793;0,07034666;0,108732985;0,139036162;0
tt0094612;1988;0,007;0,020257;0,020257;0,013787529;0,039899139;0,039899139;0
tt0821642;2009;0,06;0,031720158;0,038454152;0,065143896;0,034439578;0,041750888;0
tt0195714;2000;0,023;0,053302314;0,11203687;0,031116893;0,072113147;0,15157562;0
tt0372183;2004;0,085;0,17608745;0,28858745;0,104821395;0,217149789;0,355883988;0
tt1372686;2011;0,01;0,000749641;0,001049641;0,010356908;0,000776396;0,001087104;0
tt0463034;2006;0,054;0,07580201;0,13040201;0,062413003;0,087611686;0,150718167;0
tt0453556;2007;0,035;0,054149098;0,096096018;0,039324022;0,060838866;0,107968055;0
tt1821549;2013;0,012;0,017482517;0,017482517;0,012;0,017482517;0,017482517;1
tt0338459;2003;0,04;0,111760631;0,167851995;0,050643478;0,141498677;0,212515222;1
tt1170358;2013;0,25;0,257397516;0,937397516;0,25;0,257397516;0,937397516;0
tt0405336;2006;0,017;0,00027538;0,000364607;0,019648538;0,000318283;0,000421411;1
tt0154420;1998;0,0013;0,00164778;0,00164778;0,001857872;0,002354896;0,002354896;0
tt0116583;1996;0,1;0,100138851;0,3255;0,148516493;0,148722709;0,483421183;0
tt1213663;2013;0,02;0,026004851;0,046578821;0,02;0,026004851;0,046578821;0
tt0111438;1994;0,028;0,044853581;0,102053581;0,044006612;0,07049479;0,160394011;0
tt1441326;2011;0,001;0,002981038;0,003531038;0,001035691;0,003087434;0,003657064;1
tt1139797;2008;0,0045;0,002122085;0,012247682;0,004870153;0,00229664;0,013255131;0
tt0970416;2008;0,08;0,079366978;0,233066978;0,086580505;0,085895413;0,252238208;1
tt0206634;2006;0,076;0,035552383;0,069450202;0,087840522;0,041091314;0,08027029;1
tt0095016;1988;0,028;0,081350242;0,139109346;0,055150116;0,160231261;0,273996307;1
tt0383060;2006;0,035;0,011989328;0,012506188;0,040452872;0,013857222;0,014454606;1
tt0327679;2004;0,035;0,022913677;0,022913677;0,043161751;0,028256983;0,028256983;1
tt0397892;2008;0,15;0,114053759;0,313953759;0,162338447;0,1234354;0,339778437;1
tt0936501;2008;0,025;0,145000989;0,226941585;0,027056408;0,156928235;0,245608963;1
tt0112384;1995;0,065;0,172070496;0,3341;0,099370665;0,263057839;0,510765217;1
tt1542344;2010;0,018;0,01833523;0,06073523;0,019228173;0,019586277;0,064879307;0
tt1583421;2013;0,14;0,12252306;0,37192306;0,14;0,12252306;0,37192306;1
tt0240772;2001;0,085;0,18341715;0,450728529;0,111846906;0,241348715;0,593089313;0
tt0417001;1997;0,035;0,043894863;0,058894863;0,050793334;0,063701899;0,085470471;0
tt0113416;1995;0,00025;0,002210408;0,002477155;0,000382195;0,003379226;0,003787024;1
tt0393109;2005;0,00045;0,002075743;0,004087493;0,000536865;0,00247643;0,004876515;0
tt0130827;1998;0,00175;0,007267324;0,014533173;0,002500982;0,010385968;0,020769827;0
tt0181852;2003;0,17;0,150358296;0,433058296;0,215234783;0,190366677;0,54828946;1
tt0035423;2001;0,048;0,047095453;0,070937778;0,063160606;0,061970361;0,093343188;0
tt0120917;2000;0,1;0,089296573;0,169296573;0,135290838;0,120810082;0,229042753;1
tt0814255;2010;0,095;0,088768303;0,22646713;0,101482025;0,094825128;0,241919399;0
tt0110857;1994;0,01;0,000126247;0,000126247;0,015716647;0,000198418;0,000198418;0
tt0435625;2005;0,007;0,026024456;0,057029609;0,008351232;0,031048038;0,068038213;1
tt0296166;2002;0,003;0,005853194;0,005853194;0,003885538;0,007580935;0,007580935;1
tt1606378;2013;0,092;0,067349198;0,304249198;0,092;0,067349198;0,304249198;0
tt0118688;1997;0,125;0,107325195;0,238317814;0,181404766;0,155754415;0,345855898;0
tt0077405;1978;0,003;0,003446749;0,00366088;0,010712118;0,012307327;0,013071926;1
tt0120577;1998;0,013;0,016757163;0,016757163;0,01857872;0,023948203;0,023948203;0
tt0493430;2006;0,011;0,072778712;0,085278712;0,01271376;0,084117369;0,098564824;0
tt0352248;2005;0,088;0,061649911;0,108539911;0,104986915;0,073550386;0,12949171;0
tt0122718;1998;0,04;0,055143823;0,071743823;0,057165293;0,078807819;0,102531416;0
